country_id,year_id,indicator_id,sex_id,Value
62,2012-01-01,17,1,30.0
62,2013-01-01,17,1,30.0
62,2014-01-01,17,1,29.0
62,2015-01-01,17,1,27.0
62,2016-01-01,17,1,26.0
62,2017-01-01,17,1,25.0
62,2018-01-01,17,1,25.0
62,2019-01-01,17,1,25.0
62,2020-01-01,17,1,25.0
62,2021-01-01,17,1,25.0
63,2011-01-01,17,1,6.0
63,2012-01-01,17,1,5.0
63,2013-01-01,17,1,5.0
63,2014-01-01,17,1,5.0
63,2015-01-01,17,1,5.0
63,2016-01-01,17,1,5.0
63,2017-01-01,17,1,7.0
63,2018-01-01,17,1,7.0
63,2019-01-01,17,1,7.0
63,2020-01-01,17,1,7.0
63,2021-01-01,17,1,7.0
64,2011-01-01,17,1,339.0
64,2012-01-01,17,1,336.0
64,2013-01-01,17,1,331.0
64,2014-01-01,17,1,325.0
64,2015-01-01,17,1,320.0
64,2016-01-01,17,1,314.0
64,2017-01-01,17,1,308.0
64,2018-01-01,17,1,308.0
64,2019-01-01,17,1,308.0
64,2020-01-01,17,1,308.0
64,2021-01-01,17,1,308.0
65,2011-01-01,17,1,3.0
65,2012-01-01,17,1,3.0
65,2013-01-01,17,1,3.0
65,2014-01-01,17,1,3.0
65,2015-01-01,17,1,3.0
65,2016-01-01,17,1,3.0
65,2017-01-01,17,1,3.0
65,2018-01-01,17,1,3.0
65,2019-01-01,17,1,3.0
65,2020-01-01,17,1,3.0
65,2021-01-01,17,1,3.0
66,2011-01-01,17,1,28.0
66,2012-01-01,17,1,28.0
66,2013-01-01,17,1,27.0
66,2014-01-01,17,1,26.0
66,2015-01-01,17,1,25.0
66,2016-01-01,17,1,25.0
66,2017-01-01,17,1,25.0
66,2018-01-01,17,1,25.0
66,2019-01-01,17,1,25.0
66,2020-01-01,17,1,25.0
66,2021-01-01,17,1,25.0
67,2011-01-01,17,1,122.0
67,2012-01-01,17,1,118.0
67,2013-01-01,17,1,113.0
67,2014-01-01,17,1,107.0
67,2015-01-01,17,1,103.0
67,2016-01-01,17,1,98.0
67,2017-01-01,17,1,95.0
67,2018-01-01,17,1,95.0
67,2019-01-01,17,1,95.0
67,2020-01-01,17,1,95.0
67,2021-01-01,17,1,95.0
68,2011-01-01,17,1,748.0
68,2012-01-01,17,1,744.0
68,2013-01-01,17,1,731.0
68,2014-01-01,17,1,767.0
68,2015-01-01,17,1,699.0
68,2016-01-01,17,1,621.0
68,2017-01-01,17,1,576.0
68,2018-01-01,17,1,576.0
68,2019-01-01,17,1,576.0
68,2020-01-01,17,1,576.0
68,2021-01-01,17,1,576.0
69,2011-01-01,17,1,762.0
69,2012-01-01,17,1,744.0
69,2013-01-01,17,1,726.0
69,2014-01-01,17,1,711.0
69,2015-01-01,17,1,694.0
69,2016-01-01,17,1,679.0
69,2017-01-01,17,1,667.0
69,2018-01-01,17,1,667.0
69,2019-01-01,17,1,667.0
69,2020-01-01,17,1,667.0
69,2021-01-01,17,1,667.0
70,2011-01-01,17,1,180.0
70,2012-01-01,17,1,185.0
70,2013-01-01,17,1,175.0
70,2014-01-01,17,1,174.0
70,2015-01-01,17,1,172.0
70,2016-01-01,17,1,170.0
70,2017-01-01,17,1,169.0
70,2018-01-01,17,1,169.0
70,2019-01-01,17,1,169.0
70,2020-01-01,17,1,169.0
70,2021-01-01,17,1,169.0
71,2011-01-01,17,1,496.0
71,2012-01-01,17,1,500.0
71,2013-01-01,17,1,496.0
71,2014-01-01,17,1,492.0
71,2015-01-01,17,1,488.0
71,2016-01-01,17,1,489.0
71,2017-01-01,17,1,480.0
71,2018-01-01,17,1,480.0
71,2019-01-01,17,1,480.0
71,2020-01-01,17,1,480.0
71,2021-01-01,17,1,480.0
72,2011-01-01,17,1,72.0
72,2012-01-01,17,1,70.0
72,2013-01-01,17,1,69.0
72,2014-01-01,17,1,68.0
72,2015-01-01,17,1,67.0
72,2016-01-01,17,1,65.0
72,2017-01-01,17,1,65.0
72,2018-01-01,17,1,65.0
72,2019-01-01,17,1,65.0
72,2020-01-01,17,1,65.0
72,2021-01-01,17,1,65.0
73,2011-01-01,17,1,\N
73,2012-01-01,17,1,\N
73,2013-01-01,17,1,\N
73,2014-01-01,17,1,\N
73,2015-01-01,17,1,\N
73,2016-01-01,17,1,\N
73,2017-01-01,17,1,\N
73,2018-01-01,17,1,\N
73,2019-01-01,17,1,\N
73,2020-01-01,17,1,\N
73,2021-01-01,17,1,\N
74,2011-01-01,17,1,13.0
74,2012-01-01,17,1,12.0
74,2013-01-01,17,1,12.0
74,2014-01-01,17,1,12.0
74,2015-01-01,17,1,12.0
74,2016-01-01,17,1,12.0
74,2017-01-01,17,1,12.0
74,2018-01-01,17,1,12.0
74,2019-01-01,17,1,12.0
74,2020-01-01,17,1,12.0
74,2021-01-01,17,1,12.0
75,2011-01-01,17,1,5.0
75,2012-01-01,17,1,4.0
75,2013-01-01,17,1,4.0
75,2014-01-01,17,1,5.0
75,2015-01-01,17,1,4.0
75,2016-01-01,17,1,4.0
75,2017-01-01,17,1,4.0
75,2018-01-01,17,1,4.0
75,2019-01-01,17,1,4.0
75,2020-01-01,17,1,4.0
75,2021-01-01,17,1,4.0
76,2011-01-01,17,1,197.0
76,2012-01-01,17,1,185.0
76,2013-01-01,17,1,175.0
76,2014-01-01,17,1,166.0
76,2015-01-01,17,1,158.0
76,2016-01-01,17,1,150.0
76,2017-01-01,17,1,133.0
76,2018-01-01,17,1,133.0
76,2019-01-01,17,1,133.0
76,2020-01-01,17,1,133.0
76,2021-01-01,17,1,133.0
77,2011-01-01,17,1,221.0
77,2012-01-01,17,1,214.0
77,2013-01-01,17,1,207.0
77,2014-01-01,17,1,199.0
77,2015-01-01,17,1,192.0
77,2016-01-01,17,1,184.0
77,2017-01-01,17,1,177.0
77,2018-01-01,17,1,177.0
77,2019-01-01,17,1,177.0
77,2020-01-01,17,1,177.0
77,2021-01-01,17,1,177.0
78,2011-01-01,17,1,19.0
78,2012-01-01,17,1,18.0
78,2013-01-01,17,1,17.0
78,2014-01-01,17,1,17.0
78,2015-01-01,17,1,17.0
78,2016-01-01,17,1,16.0
78,2017-01-01,17,1,16.0
78,2018-01-01,17,1,16.0
78,2019-01-01,17,1,16.0
78,2020-01-01,17,1,16.0
78,2021-01-01,17,1,16.0
79,2011-01-01,17,1,67.0
79,2012-01-01,17,1,66.0
79,2013-01-01,17,1,75.0
79,2014-01-01,17,1,92.0
79,2015-01-01,17,1,83.0
79,2016-01-01,17,1,78.0
79,2017-01-01,17,1,79.0
79,2018-01-01,17,1,79.0
79,2019-01-01,17,1,79.0
79,2020-01-01,17,1,79.0
79,2021-01-01,17,1,79.0
80,2011-01-01,17,1,7.0
80,2012-01-01,17,1,6.0
80,2013-01-01,17,1,6.0
80,2014-01-01,17,1,6.0
80,2015-01-01,17,1,6.0
80,2016-01-01,17,1,6.0
80,2017-01-01,17,1,5.0
80,2018-01-01,17,1,5.0
80,2019-01-01,17,1,5.0
80,2020-01-01,17,1,5.0
80,2021-01-01,17,1,5.0
81,2011-01-01,17,1,4.0
81,2012-01-01,17,1,4.0
81,2013-01-01,17,1,4.0
81,2014-01-01,17,1,4.0
81,2015-01-01,17,1,3.0
81,2016-01-01,17,1,3.0
81,2017-01-01,17,1,3.0
81,2018-01-01,17,1,3.0
81,2019-01-01,17,1,3.0
81,2020-01-01,17,1,3.0
81,2021-01-01,17,1,3.0
82,2011-01-01,17,1,2.0
82,2012-01-01,17,1,2.0
82,2013-01-01,17,1,2.0
82,2014-01-01,17,1,2.0
82,2015-01-01,17,1,2.0
82,2016-01-01,17,1,2.0
82,2017-01-01,17,1,2.0
82,2018-01-01,17,1,2.0
82,2019-01-01,17,1,2.0
82,2020-01-01,17,1,2.0
82,2021-01-01,17,1,2.0
83,2011-01-01,17,1,703.0
83,2012-01-01,17,1,702.0
83,2013-01-01,17,1,691.0
83,2014-01-01,17,1,676.0
83,2015-01-01,17,1,658.0
83,2016-01-01,17,1,636.0
83,2017-01-01,17,1,617.0
83,2018-01-01,17,1,617.0
83,2019-01-01,17,1,617.0
83,2020-01-01,17,1,617.0
83,2021-01-01,17,1,617.0
84,2011-01-01,17,1,79.0
84,2012-01-01,17,1,79.0
84,2013-01-01,17,1,79.0
84,2014-01-01,17,1,78.0
84,2015-01-01,17,1,78.0
84,2016-01-01,17,1,80.0
84,2017-01-01,17,1,80.0
84,2018-01-01,17,1,80.0
84,2019-01-01,17,1,80.0
84,2020-01-01,17,1,80.0
84,2021-01-01,17,1,80.0
85,2011-01-01,17,1,6.0
85,2012-01-01,17,1,5.0
85,2013-01-01,17,1,5.0
85,2014-01-01,17,1,5.0
85,2015-01-01,17,1,5.0
85,2016-01-01,17,1,5.0
85,2017-01-01,17,1,5.0
85,2018-01-01,17,1,5.0
85,2019-01-01,17,1,5.0
85,2020-01-01,17,1,5.0
85,2021-01-01,17,1,5.0
86,2011-01-01,17,1,52.0
86,2012-01-01,17,1,52.0
86,2013-01-01,17,1,51.0
86,2014-01-01,17,1,49.0
86,2015-01-01,17,1,48.0
86,2016-01-01,17,1,47.0
86,2017-01-01,17,1,46.0
86,2018-01-01,17,1,46.0
86,2019-01-01,17,1,46.0
86,2020-01-01,17,1,46.0
86,2021-01-01,17,1,46.0
87,2011-01-01,17,1,19.0
87,2012-01-01,17,1,17.0
87,2013-01-01,17,1,14.0
87,2014-01-01,17,1,13.0
87,2015-01-01,17,1,12.0
87,2016-01-01,17,1,10.0
87,2017-01-01,17,1,10.0
87,2018-01-01,17,1,10.0
87,2019-01-01,17,1,10.0
87,2020-01-01,17,1,10.0
87,2021-01-01,17,1,10.0
88,2011-01-01,17,1,398.0
88,2012-01-01,17,1,373.0
88,2013-01-01,17,1,364.0
88,2014-01-01,17,1,358.0
88,2015-01-01,17,1,353.0
88,2016-01-01,17,1,346.0
88,2017-01-01,17,1,342.0
88,2018-01-01,17,1,342.0
88,2019-01-01,17,1,342.0
88,2020-01-01,17,1,342.0
88,2021-01-01,17,1,342.0
89,2011-01-01,17,1,110.0
89,2012-01-01,17,1,107.0
89,2013-01-01,17,1,104.0
89,2014-01-01,17,1,100.0
89,2015-01-01,17,1,97.0
89,2016-01-01,17,1,94.0
89,2017-01-01,17,1,92.0
89,2018-01-01,17,1,92.0
89,2019-01-01,17,1,92.0
89,2020-01-01,17,1,92.0
89,2021-01-01,17,1,92.0
90,2011-01-01,17,1,10.0
90,2012-01-01,17,1,11.0
90,2013-01-01,17,1,11.0
90,2014-01-01,17,1,11.0
90,2015-01-01,17,1,11.0
90,2016-01-01,17,1,12.0
90,2017-01-01,17,1,12.0
90,2018-01-01,17,1,12.0
90,2019-01-01,17,1,12.0
90,2020-01-01,17,1,12.0
90,2021-01-01,17,1,12.0
91,2011-01-01,17,1,79.0
91,2012-01-01,17,1,74.0
91,2013-01-01,17,1,70.0
91,2014-01-01,17,1,69.0
91,2015-01-01,17,1,66.0
91,2016-01-01,17,1,63.0
91,2017-01-01,17,1,60.0
91,2018-01-01,17,1,60.0
91,2019-01-01,17,1,60.0
91,2020-01-01,17,1,60.0
91,2021-01-01,17,1,60.0
92,2011-01-01,17,1,272.0
92,2012-01-01,17,1,254.0
92,2013-01-01,17,1,238.0
92,2014-01-01,17,1,223.0
92,2015-01-01,17,1,209.0
92,2016-01-01,17,1,196.0
92,2017-01-01,17,1,185.0
92,2018-01-01,17,1,185.0
92,2019-01-01,17,1,185.0
92,2020-01-01,17,1,185.0
92,2021-01-01,17,1,185.0
93,2011-01-01,17,1,26.0
93,2012-01-01,17,1,23.0
93,2013-01-01,17,1,27.0
93,2014-01-01,17,1,24.0
93,2015-01-01,17,1,23.0
93,2016-01-01,17,1,26.0
93,2017-01-01,17,1,19.0
93,2018-01-01,17,1,19.0
93,2019-01-01,17,1,19.0
93,2020-01-01,17,1,19.0
93,2021-01-01,17,1,19.0
94,2011-01-01,17,1,25.0
94,2012-01-01,17,1,25.0
94,2013-01-01,17,1,27.0
94,2014-01-01,17,1,28.0
94,2015-01-01,17,1,29.0
94,2016-01-01,17,1,29.0
94,2017-01-01,17,1,29.0
94,2018-01-01,17,1,29.0
94,2019-01-01,17,1,29.0
94,2020-01-01,17,1,29.0
94,2021-01-01,17,1,29.0
95,2011-01-01,17,1,585.0
95,2012-01-01,17,1,586.0
95,2013-01-01,17,1,583.0
95,2014-01-01,17,1,579.0
95,2015-01-01,17,1,574.0
95,2016-01-01,17,1,559.0
95,2017-01-01,17,1,544.0
95,2018-01-01,17,1,544.0
95,2019-01-01,17,1,544.0
95,2020-01-01,17,1,544.0
95,2021-01-01,17,1,544.0
96,2011-01-01,17,1,694.0
96,2012-01-01,17,1,683.0
96,2013-01-01,17,1,674.0
96,2014-01-01,17,1,688.0
96,2015-01-01,17,1,691.0
96,2016-01-01,17,1,661.0
96,2017-01-01,17,1,661.0
96,2018-01-01,17,1,661.0
96,2019-01-01,17,1,661.0
96,2020-01-01,17,1,661.0
96,2021-01-01,17,1,661.0
97,2011-01-01,17,1,56.0
97,2012-01-01,17,1,55.0
97,2013-01-01,17,1,58.0
97,2014-01-01,17,1,63.0
97,2015-01-01,17,1,70.0
97,2016-01-01,17,1,73.0
97,2017-01-01,17,1,72.0
97,2018-01-01,17,1,72.0
97,2019-01-01,17,1,72.0
97,2020-01-01,17,1,72.0
97,2021-01-01,17,1,72.0
98,2011-01-01,17,1,\N
98,2012-01-01,17,1,\N
98,2013-01-01,17,1,\N
98,2014-01-01,17,1,\N
98,2015-01-01,17,1,\N
98,2016-01-01,17,1,\N
98,2017-01-01,17,1,\N
98,2018-01-01,17,1,\N
98,2019-01-01,17,1,\N
98,2020-01-01,17,1,\N
98,2021-01-01,17,1,\N
99,2011-01-01,17,1,10.0
99,2012-01-01,17,1,10.0
99,2013-01-01,17,1,10.0
99,2014-01-01,17,1,9.0
99,2015-01-01,17,1,9.0
99,2016-01-01,17,1,8.0
99,2017-01-01,17,1,8.0
99,2018-01-01,17,1,8.0
99,2019-01-01,17,1,8.0
99,2020-01-01,17,1,8.0
99,2021-01-01,17,1,8.0
100,2011-01-01,17,1,8.0
100,2012-01-01,17,1,7.0
100,2013-01-01,17,1,6.0
100,2014-01-01,17,1,6.0
100,2015-01-01,17,1,5.0
100,2016-01-01,17,1,5.0
100,2017-01-01,17,1,5.0
100,2018-01-01,17,1,5.0
100,2019-01-01,17,1,5.0
100,2020-01-01,17,1,5.0
100,2021-01-01,17,1,5.0
101,2011-01-01,17,1,432.0
101,2012-01-01,17,1,413.0
101,2013-01-01,17,1,394.0
101,2014-01-01,17,1,378.0
101,2015-01-01,17,1,363.0
101,2016-01-01,17,1,348.0
101,2017-01-01,17,1,335.0
101,2018-01-01,17,1,335.0
101,2019-01-01,17,1,335.0
101,2020-01-01,17,1,335.0
101,2021-01-01,17,1,335.0
102,2011-01-01,17,1,428.0
102,2012-01-01,17,1,413.0
102,2013-01-01,17,1,396.0
102,2014-01-01,17,1,381.0
102,2015-01-01,17,1,370.0
102,2016-01-01,17,1,358.0
102,2017-01-01,17,1,349.0
102,2018-01-01,17,1,349.0
102,2019-01-01,17,1,349.0
102,2020-01-01,17,1,349.0
102,2021-01-01,17,1,349.0
103,2011-01-01,17,1,30.0
103,2012-01-01,17,1,30.0
103,2013-01-01,17,1,30.0
103,2014-01-01,17,1,30.0
103,2015-01-01,17,1,30.0
103,2016-01-01,17,1,29.0
103,2017-01-01,17,1,29.0
103,2018-01-01,17,1,29.0
103,2019-01-01,17,1,29.0
103,2020-01-01,17,1,29.0
103,2021-01-01,17,1,29.0
104,2011-01-01,17,1,62.0
104,2012-01-01,17,1,60.0
104,2013-01-01,17,1,58.0
104,2014-01-01,17,1,56.0
104,2015-01-01,17,1,54.0
104,2016-01-01,17,1,54.0
104,2017-01-01,17,1,53.0
104,2018-01-01,17,1,53.0
104,2019-01-01,17,1,53.0
104,2020-01-01,17,1,53.0
104,2021-01-01,17,1,53.0
105,2011-01-01,17,1,663.0
105,2012-01-01,17,1,663.0
105,2013-01-01,17,1,663.0
105,2014-01-01,17,1,642.0
105,2015-01-01,17,1,620.0
105,2016-01-01,17,1,590.0
105,2017-01-01,17,1,562.0
105,2018-01-01,17,1,562.0
105,2019-01-01,17,1,562.0
105,2020-01-01,17,1,562.0
105,2021-01-01,17,1,562.0
106,2011-01-01,17,1,7.0
106,2012-01-01,17,1,7.0
106,2013-01-01,17,1,7.0
106,2014-01-01,17,1,6.0
106,2015-01-01,17,1,7.0
106,2016-01-01,17,1,6.0
106,2017-01-01,17,1,6.0
106,2018-01-01,17,1,6.0
106,2019-01-01,17,1,6.0
106,2020-01-01,17,1,6.0
106,2021-01-01,17,1,6.0
107,2011-01-01,17,1,\N
107,2012-01-01,17,1,\N
107,2013-01-01,17,1,\N
107,2014-01-01,17,1,\N
107,2015-01-01,17,1,\N
107,2016-01-01,17,1,\N
107,2017-01-01,17,1,\N
107,2018-01-01,17,1,\N
107,2019-01-01,17,1,\N
107,2020-01-01,17,1,\N
107,2021-01-01,17,1,\N
108,2011-01-01,17,1,822.0
108,2012-01-01,17,1,812.0
108,2013-01-01,17,1,805.0
108,2014-01-01,17,1,796.0
108,2015-01-01,17,1,785.0
108,2016-01-01,17,1,777.0
108,2017-01-01,17,1,766.0
108,2018-01-01,17,1,766.0
108,2019-01-01,17,1,766.0
108,2020-01-01,17,1,766.0
108,2021-01-01,17,1,766.0
109,2011-01-01,17,1,54.0
109,2012-01-01,17,1,63.0
109,2013-01-01,17,1,60.0
109,2014-01-01,17,1,70.0
109,2015-01-01,17,1,73.0
109,2016-01-01,17,1,67.0
109,2017-01-01,17,1,61.0
109,2018-01-01,17,1,61.0
109,2019-01-01,17,1,61.0
109,2020-01-01,17,1,61.0
109,2021-01-01,17,1,61.0
110,2011-01-01,17,1,43.0
110,2012-01-01,17,1,41.0
110,2013-01-01,17,1,39.0
110,2014-01-01,17,1,38.0
110,2015-01-01,17,1,36.0
110,2016-01-01,17,1,34.0
110,2017-01-01,17,1,33.0
110,2018-01-01,17,1,33.0
110,2019-01-01,17,1,33.0
110,2020-01-01,17,1,33.0
110,2021-01-01,17,1,33.0
111,2011-01-01,17,1,106.0
111,2012-01-01,17,1,103.0
111,2013-01-01,17,1,99.0
111,2014-01-01,17,1,96.0
111,2015-01-01,17,1,95.0
111,2016-01-01,17,1,90.0
111,2017-01-01,17,1,88.0
111,2018-01-01,17,1,88.0
111,2019-01-01,17,1,88.0
111,2020-01-01,17,1,88.0
111,2021-01-01,17,1,88.0
112,2011-01-01,17,1,21.0
112,2012-01-01,17,1,22.0
112,2013-01-01,17,1,21.0
112,2014-01-01,17,1,23.0
112,2015-01-01,17,1,22.0
112,2016-01-01,17,1,20.0
112,2017-01-01,17,1,19.0
112,2018-01-01,17,1,19.0
112,2019-01-01,17,1,19.0
112,2020-01-01,17,1,19.0
112,2021-01-01,17,1,19.0
113,2011-01-01,17,1,\N
113,2012-01-01,17,1,\N
113,2013-01-01,17,1,\N
113,2014-01-01,17,1,\N
113,2015-01-01,17,1,\N
113,2016-01-01,17,1,\N
113,2017-01-01,17,1,\N
113,2018-01-01,17,1,\N
113,2019-01-01,17,1,\N
113,2020-01-01,17,1,\N
113,2021-01-01,17,1,\N
114,2011-01-01,17,1,59.0
114,2012-01-01,17,1,54.0
114,2013-01-01,17,1,51.0
114,2014-01-01,17,1,49.0
114,2015-01-01,17,1,47.0
114,2016-01-01,17,1,46.0
114,2017-01-01,17,1,45.0
114,2018-01-01,17,1,45.0
114,2019-01-01,17,1,45.0
114,2020-01-01,17,1,45.0
114,2021-01-01,17,1,45.0
115,2011-01-01,17,1,7.0
115,2012-01-01,17,1,7.0
115,2013-01-01,17,1,6.0
115,2014-01-01,17,1,6.0
115,2015-01-01,17,1,6.0
115,2016-01-01,17,1,6.0
115,2017-01-01,17,1,6.0
115,2018-01-01,17,1,6.0
115,2019-01-01,17,1,6.0
115,2020-01-01,17,1,6.0
115,2021-01-01,17,1,6.0
116,2011-01-01,17,1,86.0
116,2012-01-01,17,1,81.0
116,2013-01-01,17,1,78.0
116,2014-01-01,17,1,76.0
116,2015-01-01,17,1,74.0
116,2016-01-01,17,1,72.0
116,2017-01-01,17,1,70.0
116,2018-01-01,17,1,70.0
116,2019-01-01,17,1,70.0
116,2020-01-01,17,1,70.0
116,2021-01-01,17,1,70.0
117,2011-01-01,17,1,389.0
117,2012-01-01,17,1,371.0
117,2013-01-01,17,1,356.0
117,2014-01-01,17,1,339.0
117,2015-01-01,17,1,318.0
117,2016-01-01,17,1,301.0
117,2017-01-01,17,1,289.0
117,2018-01-01,17,1,289.0
117,2019-01-01,17,1,289.0
117,2020-01-01,17,1,289.0
117,2021-01-01,17,1,289.0
118,2011-01-01,17,1,259.0
118,2012-01-01,17,1,254.0
118,2013-01-01,17,1,251.0
118,2014-01-01,17,1,247.0
118,2015-01-01,17,1,246.0
118,2016-01-01,17,1,245.0
118,2017-01-01,17,1,250.0
118,2018-01-01,17,1,250.0
118,2019-01-01,17,1,250.0
118,2020-01-01,17,1,250.0
118,2021-01-01,17,1,250.0
119,2011-01-01,17,1,256.0
119,2012-01-01,17,1,240.0
119,2013-01-01,17,1,231.0
119,2014-01-01,17,1,223.0
119,2015-01-01,17,1,217.0
119,2016-01-01,17,1,207.0
119,2017-01-01,17,1,195.0
119,2018-01-01,17,1,195.0
119,2019-01-01,17,1,195.0
119,2020-01-01,17,1,195.0
119,2021-01-01,17,1,195.0
120,2011-01-01,17,1,\N
120,2012-01-01,17,1,\N
120,2013-01-01,17,1,\N
120,2014-01-01,17,1,\N
120,2015-01-01,17,1,\N
120,2016-01-01,17,1,\N
120,2017-01-01,17,1,\N
120,2018-01-01,17,1,\N
120,2019-01-01,17,1,\N
120,2020-01-01,17,1,\N
120,2021-01-01,17,1,\N
121,2011-01-01,17,1,285.0
121,2012-01-01,17,1,266.0
121,2013-01-01,17,1,248.0
121,2014-01-01,17,1,231.0
121,2015-01-01,17,1,236.0
121,2016-01-01,17,1,200.0
121,2017-01-01,17,1,186.0
121,2018-01-01,17,1,186.0
121,2019-01-01,17,1,186.0
121,2020-01-01,17,1,186.0
121,2021-01-01,17,1,186.0
122,2011-01-01,17,1,7.0
122,2012-01-01,17,1,7.0
122,2013-01-01,17,1,6.0
122,2014-01-01,17,1,6.0
122,2015-01-01,17,1,6.0
122,2016-01-01,17,1,6.0
122,2017-01-01,17,1,5.0
122,2018-01-01,17,1,5.0
122,2019-01-01,17,1,5.0
122,2020-01-01,17,1,5.0
122,2021-01-01,17,1,5.0
123,2011-01-01,17,1,10.0
123,2012-01-01,17,1,10.0
123,2013-01-01,17,1,9.0
123,2014-01-01,17,1,10.0
123,2015-01-01,17,1,10.0
123,2016-01-01,17,1,10.0
123,2017-01-01,17,1,9.0
123,2018-01-01,17,1,9.0
123,2019-01-01,17,1,9.0
123,2020-01-01,17,1,9.0
123,2021-01-01,17,1,9.0
124,2011-01-01,17,1,110.0
124,2012-01-01,17,1,108.0
124,2013-01-01,17,1,105.0
124,2014-01-01,17,1,103.0
124,2015-01-01,17,1,101.0
124,2016-01-01,17,1,100.0
124,2017-01-01,17,1,98.0
124,2018-01-01,17,1,98.0
124,2019-01-01,17,1,98.0
124,2020-01-01,17,1,98.0
124,2021-01-01,17,1,98.0
125,2011-01-01,17,1,639.0
125,2012-01-01,17,1,616.0
125,2013-01-01,17,1,594.0
125,2014-01-01,17,1,573.0
125,2015-01-01,17,1,555.0
125,2016-01-01,17,1,530.0
125,2017-01-01,17,1,509.0
125,2018-01-01,17,1,509.0
125,2019-01-01,17,1,509.0
125,2020-01-01,17,1,509.0
125,2021-01-01,17,1,509.0
126,2011-01-01,17,1,972.0
126,2012-01-01,17,1,963.0
126,2013-01-01,17,1,951.0
126,2014-01-01,17,1,943.0
126,2015-01-01,17,1,931.0
126,2016-01-01,17,1,925.0
126,2017-01-01,17,1,917.0
126,2018-01-01,17,1,917.0
126,2019-01-01,17,1,917.0
126,2020-01-01,17,1,917.0
126,2021-01-01,17,1,917.0
127,2011-01-01,17,1,100.0
127,2012-01-01,17,1,96.0
127,2013-01-01,17,1,94.0
127,2014-01-01,17,1,93.0
127,2015-01-01,17,1,91.0
127,2016-01-01,17,1,90.0
127,2017-01-01,17,1,89.0
127,2018-01-01,17,1,89.0
127,2019-01-01,17,1,89.0
127,2020-01-01,17,1,89.0
127,2021-01-01,17,1,89.0
128,2011-01-01,17,1,8.0
128,2012-01-01,17,1,8.0
128,2013-01-01,17,1,8.0
128,2014-01-01,17,1,8.0
128,2015-01-01,17,1,8.0
128,2016-01-01,17,1,8.0
128,2017-01-01,17,1,7.0
128,2018-01-01,17,1,7.0
128,2019-01-01,17,1,7.0
128,2020-01-01,17,1,7.0
128,2021-01-01,17,1,7.0
129,2011-01-01,17,1,4.0
129,2012-01-01,17,1,3.0
129,2013-01-01,17,1,3.0
129,2014-01-01,17,1,3.0
129,2015-01-01,17,1,3.0
129,2016-01-01,17,1,3.0
129,2017-01-01,17,1,2.0
129,2018-01-01,17,1,2.0
129,2019-01-01,17,1,2.0
129,2020-01-01,17,1,2.0
129,2021-01-01,17,1,2.0
130,2011-01-01,17,1,18.0
130,2012-01-01,17,1,18.0
130,2013-01-01,17,1,18.0
130,2014-01-01,17,1,18.0
130,2015-01-01,17,1,19.0
130,2016-01-01,17,1,19.0
130,2017-01-01,17,1,19.0
130,2018-01-01,17,1,19.0
130,2019-01-01,17,1,19.0
130,2020-01-01,17,1,19.0
130,2021-01-01,17,1,19.0
131,2011-01-01,17,1,180.0
131,2012-01-01,17,1,173.0
131,2013-01-01,17,1,166.0
131,2014-01-01,17,1,161.0
131,2015-01-01,17,1,154.0
131,2016-01-01,17,1,143.0
131,2017-01-01,17,1,140.0
131,2018-01-01,17,1,140.0
131,2019-01-01,17,1,140.0
131,2020-01-01,17,1,140.0
131,2021-01-01,17,1,140.0
132,2011-01-01,17,1,\N
132,2012-01-01,17,1,\N
132,2013-01-01,17,1,\N
132,2014-01-01,17,1,\N
132,2015-01-01,17,1,\N
132,2016-01-01,17,1,\N
132,2017-01-01,17,1,\N
132,2018-01-01,17,1,\N
132,2019-01-01,17,1,\N
132,2020-01-01,17,1,\N
132,2021-01-01,17,1,\N
133,2011-01-01,17,1,42.0
133,2012-01-01,17,1,40.0
133,2013-01-01,17,1,36.0
133,2014-01-01,17,1,37.0
133,2015-01-01,17,1,32.0
133,2016-01-01,17,1,29.0
133,2017-01-01,17,1,27.0
133,2018-01-01,17,1,27.0
133,2019-01-01,17,1,27.0
133,2020-01-01,17,1,27.0
133,2021-01-01,17,1,27.0
134,2011-01-01,17,1,76.0
134,2012-01-01,17,1,74.0
134,2013-01-01,17,1,66.0
134,2014-01-01,17,1,60.0
134,2015-01-01,17,1,58.0
134,2016-01-01,17,1,55.0
134,2017-01-01,17,1,52.0
134,2018-01-01,17,1,52.0
134,2019-01-01,17,1,52.0
134,2020-01-01,17,1,52.0
134,2021-01-01,17,1,52.0
135,2011-01-01,17,1,166.0
135,2012-01-01,17,1,164.0
135,2013-01-01,17,1,160.0
135,2014-01-01,17,1,155.0
135,2015-01-01,17,1,151.0
135,2016-01-01,17,1,148.0
135,2017-01-01,17,1,145.0
135,2018-01-01,17,1,145.0
135,2019-01-01,17,1,145.0
135,2020-01-01,17,1,145.0
135,2021-01-01,17,1,145.0
136,2011-01-01,17,1,103.0
136,2012-01-01,17,1,98.0
136,2013-01-01,17,1,94.0
136,2014-01-01,17,1,91.0
136,2015-01-01,17,1,88.0
136,2016-01-01,17,1,86.0
136,2017-01-01,17,1,84.0
136,2018-01-01,17,1,84.0
136,2019-01-01,17,1,84.0
136,2020-01-01,17,1,84.0
136,2021-01-01,17,1,84.0
137,2011-01-01,17,1,102.0
137,2012-01-01,17,1,100.0
