country_id,year_id,indicator_id,sex_id,Value,is_missing
115,2017-01-01,6,1,7.37,0
115,2018-01-01,6,1,7.82,0
115,2019-01-01,6,1,7.82,0
115,2020-01-01,6,1,7.82,0
115,2021-01-01,6,1,7.82,0
116,2011-01-01,6,1,41.87,0
116,2012-01-01,6,1,41.87,0
116,2013-01-01,6,1,41.87,0
116,2014-01-01,6,1,41.87,0
116,2015-01-01,6,1,41.87,0
116,2016-01-01,6,1,41.87,0
116,2017-01-01,6,1,41.87,0
116,2018-01-01,6,1,41.87,0
116,2019-01-01,6,1,41.87,0
116,2020-01-01,6,1,41.87,0
116,2021-01-01,6,1,41.87,0
117,2011-01-01,6,1,30.92,0
117,2012-01-01,6,1,30.92,0
117,2013-01-01,6,1,30.92,0
117,2014-01-01,6,1,30.92,0
117,2015-01-01,6,1,36.58,0
117,2016-01-01,6,1,36.58,0
117,2017-01-01,6,1,40.53,0
117,2018-01-01,6,1,40.53,0
117,2019-01-01,6,1,40.53,0
117,2020-01-01,6,1,40.53,0
117,2021-01-01,6,1,40.53,0
118,2011-01-01,6,1,19.44,0
118,2012-01-01,6,1,19.44,0
118,2013-01-01,6,1,19.44,0
118,2014-01-01,6,1,19.44,0
118,2015-01-01,6,1,19.44,0
118,2016-01-01,6,1,26.85,0
118,2017-01-01,6,1,26.85,0
118,2018-01-01,6,1,26.85,0
118,2019-01-01,6,1,26.85,0
118,2020-01-01,6,1,26.85,0
118,2021-01-01,6,1,26.85,0
119,2011-01-01,6,1,27.76,0
119,2012-01-01,6,1,27.76,0
119,2013-01-01,6,1,25.02,0
119,2014-01-01,6,1,25.02,0
119,2015-01-01,6,1,25.02,0
119,2016-01-01,6,1,25.02,0
119,2017-01-01,6,1,25.02,0
119,2018-01-01,6,1,25.02,0
119,2019-01-01,6,1,25.02,0
119,2020-01-01,6,1,25.02,0
119,2021-01-01,6,1,25.02,0
120,2011-01-01,6,1,,1
120,2012-01-01,6,1,,1
120,2013-01-01,6,1,,1
120,2014-01-01,6,1,,1
120,2015-01-01,6,1,,1
120,2016-01-01,6,1,,1
120,2017-01-01,6,1,,1
120,2018-01-01,6,1,,1
120,2019-01-01,6,1,,1
120,2020-01-01,6,1,,1
120,2021-01-01,6,1,,1
121,2011-01-01,6,1,41.38,0
121,2012-01-01,6,1,41.38,0
121,2013-01-01,6,1,41.38,0
121,2014-01-01,6,1,43.89,0
121,2015-01-01,6,1,43.89,0
121,2016-01-01,6,1,40.88,0
121,2017-01-01,6,1,40.88,0
121,2018-01-01,6,1,40.88,0
121,2019-01-01,6,1,41.1,0
121,2020-01-01,6,1,41.1,0
121,2021-01-01,6,1,41.1,0
122,2011-01-01,6,1,4.13,0
122,2012-01-01,6,1,4.05,0
122,2013-01-01,6,1,4.25,0
122,2014-01-01,6,1,4.5,0
122,2015-01-01,6,1,4.57,0
122,2016-01-01,6,1,5.31,0
122,2017-01-01,6,1,4.93,0
122,2018-01-01,6,1,5.37,0
122,2019-01-01,6,1,5.37,0
122,2020-01-01,6,1,4.87,0
122,2021-01-01,6,1,4.87,0
123,2011-01-01,6,1,1.82,0
123,2012-01-01,6,1,1.81,0
123,2013-01-01,6,1,1.81,0
123,2014-01-01,6,1,1.81,0
123,2015-01-01,6,1,1.77,0
123,2016-01-01,6,1,1.84,0
123,2017-01-01,6,1,1.84,0
123,2018-01-01,6,1,1.84,0
123,2019-01-01,6,1,1.84,0
123,2020-01-01,6,1,1.84,0
123,2021-01-01,6,1,1.84,0
124,2011-01-01,6,1,29.49,0
124,2012-01-01,6,1,29.49,0
124,2013-01-01,6,1,29.49,0
124,2014-01-01,6,1,25.8,0
124,2015-01-01,6,1,25.8,0
124,2016-01-01,6,1,25.8,0
124,2017-01-01,6,1,25.8,0
124,2018-01-01,6,1,25.8,0
124,2019-01-01,6,1,25.8,0
124,2020-01-01,6,1,25.8,0
124,2021-01-01,6,1,25.8,0
125,2011-01-01,6,1,34.96,0
125,2012-01-01,6,1,34.96,0
125,2013-01-01,6,1,34.96,0
125,2014-01-01,6,1,34.96,0
125,2015-01-01,6,1,34.96,0
125,2016-01-01,6,1,34.96,0
125,2017-01-01,6,1,34.96,0
125,2018-01-01,6,1,34.96,0
125,2019-01-01,6,1,34.96,0
125,2020-01-01,6,1,34.96,0
125,2021-01-01,6,1,34.96,0
126,2011-01-01,6,1,45.24,0
126,2012-01-01,6,1,45.24,0
126,2013-01-01,6,1,43.3,0
126,2014-01-01,6,1,43.3,0
126,2015-01-01,6,1,43.81,0
126,2016-01-01,6,1,43.81,0
126,2017-01-01,6,1,38.09,0
126,2018-01-01,6,1,40.42,0
126,2019-01-01,6,1,40.42,0
126,2020-01-01,6,1,40.42,0
126,2021-01-01,6,1,40.42,0
127,2011-01-01,6,1,,1
127,2012-01-01,6,1,,1
127,2013-01-01,6,1,,1
127,2014-01-01,6,1,,1
127,2015-01-01,6,1,,1
127,2016-01-01,6,1,,1
127,2017-01-01,6,1,,1
127,2018-01-01,6,1,,1
127,2019-01-01,6,1,,1
127,2020-01-01,6,1,,1
127,2021-01-01,6,1,,1
128,2011-01-01,6,1,10.54,0
128,2012-01-01,6,1,10.54,0
128,2013-01-01,6,1,10.54,0
128,2014-01-01,6,1,10.54,0
128,2015-01-01,6,1,10.54,0
128,2016-01-01,6,1,10.54,0
128,2017-01-01,6,1,10.54,0
128,2018-01-01,6,1,8.37,0
128,2019-01-01,6,1,8.37,0
128,2020-01-01,6,1,8.37,0
128,2021-01-01,6,1,8.37,0
